datetime,month,weekday,day,hour,Consumption,Temperature,Kosuiryo(mm),Nisha(MJ/m2),Sitsudo(%),Close(JPY/kWh),ShortVolume(kWh),LongVolume(kWh),EreaPriceTokyo(JPY/kWh)
2017-10-22 15:00:00,10,6,22,15,2995,17.7,9.5,0.1,100.0,7.53,10975250.0,6390750.0,7.72
2017-10-22 16:00:00,10,6,22,16,3092,17.7,8.5,0.06,100.0,9.72,10446500.0,6413000.0,7.84
2017-10-22 17:00:00,10,6,22,17,3244,17.6,4.0,0.02,100.0,7.605,10014000.0,6332000.0,8.89
2017-10-22 18:00:00,10,6,22,18,3242,17.4,3.5,0.0,100.0,7.885,9929750.0,6319500.0,8.89
2017-10-22 19:00:00,10,6,22,19,3170,17.2,8.0,0.0,100.0,7.51,9860750.0,6156250.0,8.510000000000002
2017-10-22 20:00:00,10,6,22,20,3061,17.0,8.5,0.0,100.0,6.0,9521250.0,5916500.0,8.125
2017-10-22 21:00:00,10,6,22,21,2905,16.9,5.0,0.0,100.0,6.705,9529250.0,5876500.0,7.904999999999999
2017-10-22 22:00:00,10,6,22,22,2741,16.9,2.5,0.0,100.0,6.99,9012250.0,5819250.0,7.734999999999999
2017-10-22 23:00:00,10,6,22,23,2583,16.9,8.5,0.0,100.0,7.295,7467500.0,5408000.0,7.74
2017-10-23 00:00:00,10,0,23,0,2427,17.2,3.5,0.0,100.0,6.575,6156000.0,5162500.0,7.640000000000001
2017-10-23 01:00:00,10,0,23,1,2341,18.1,9.0,0.0,100.0,6.295,7098750.0,5215000.0,7.65
2017-10-23 02:00:00,10,0,23,2,2322,19.5,5.5,0.0,100.0,8.405000000000001,7077500.0,5216750.0,7.654999999999999
2017-10-23 03:00:00,10,0,23,3,2340,21.7,3.5,0.0,94.0,6.475,7160250.0,5154500.0,7.68
2017-10-23 04:00:00,10,0,23,4,2358,21.4,6.5,0.0,96.0,10.09,6978250.0,5130750.0,7.59
2017-10-23 05:00:00,10,0,23,5,2408,21.8,0.0,0.0,91.0,5.140000000000001,7344500.0,5297500.0,7.68
2017-10-23 06:00:00,10,0,23,6,2574,17.4,13.5,0.01,99.0,10.55,7153000.0,5613500.0,7.775
2017-10-23 07:00:00,10,0,23,7,2848,17.6,2.0,0.05,85.0,8.370000000000001,7001750.0,6128750.0,7.855
2017-10-23 08:00:00,10,0,23,8,3157,19.6,0.0,0.3,81.0,12.46,6712500.0,6615250.0,9.274999999999999
2017-10-23 09:00:00,10,0,23,9,3329,20.6,0.0,0.48,63.0,7.470000000000001,7412000.0,7413500.0,9.66
2017-10-23 10:00:00,10,0,23,10,3335,20.6,0.0,0.59,50.0,11.094999999999999,7867750.0,7771500.0,9.6
2017-10-23 11:00:00,10,0,23,11,3336,20.8,0.0,1.19,50.0,6.06,7882750.0,7645000.0,9.6
2017-10-23 12:00:00,10,0,23,12,3242,21.8,0.0,2.4,41.0,5.555,8774000.0,6613250.0,7.59
2017-10-23 13:00:00,10,0,23,13,3343,21.7,0.0,2.4,38.0,8.09,7833750.0,7608000.0,8.09
2017-10-23 14:00:00,10,0,23,14,3322,21.3,0.0,2.05,40.0,7.305,7895000.0,7763250.0,9.63
2017-10-23 15:00:00,10,0,23,15,3301,20.6,0.0,1.37,41.0,7.965,7598500.0,7686500.0,9.7
2017-10-23 16:00:00,10,0,23,16,3355,19.3,0.0,0.85,44.0,11.145,7002250.0,7780000.0,10.035
2017-10-23 17:00:00,10,0,23,17,3503,18.4,0.0,0.19,45.0,8.705,6995750.0,7347250.0,9.605
2017-10-23 18:00:00,10,0,23,18,3459,17.6,0.0,0.0,47.0,4.93,7120750.0,7036750.0,9.58
2017-10-23 19:00:00,10,0,23,19,3333,16.8,0.0,0.0,52.0,6.529999999999999,7558250.0,6646250.0,8.92
2017-10-23 20:00:00,10,0,23,20,3197,16.2,0.0,0.0,56.0,7.0,7783000.0,6222000.0,7.859999999999999
2017-10-23 21:00:00,10,0,23,21,3051,16.1,0.0,0.0,55.0,4.765000000000001,7354750.0,5853250.0,7.720000000000001
2017-10-23 22:00:00,10,0,23,22,2921,15.5,0.0,0.0,59.0,5.34,7093500.0,6038750.0,7.720000000000001
2017-10-23 23:00:00,10,0,23,23,2733,15.7,0.0,0.0,57.0,4.0,6140000.0,5520250.0,7.68
2017-10-24 00:00:00,10,1,24,0,2524,15.3,0.0,0.0,58.0,7.04,7476000.0,5218250.0,7.63
2017-10-24 01:00:00,10,1,24,1,2399,15.1,0.0,0.0,60.0,7.025,9086250.0,5458000.0,7.63
2017-10-24 02:00:00,10,1,24,2,2364,14.8,0.0,0.0,60.0,6.78,9094250.0,5513500.0,7.63
2017-10-24 03:00:00,10,1,24,3,2386,14.2,0.0,0.0,62.0,7.29,8972500.0,5599500.0,7.63
2017-10-24 04:00:00,10,1,24,4,2420,14.2,0.0,0.0,62.0,6.78,8933250.0,5502500.0,7.63
2017-10-24 05:00:00,10,1,24,5,2520,13.8,0.0,0.0,65.0,8.135,8882000.0,5656500.0,7.705
2017-10-24 06:00:00,10,1,24,6,2724,13.6,0.0,0.0,62.0,7.885,8140750.0,5951750.0,7.935
2017-10-24 07:00:00,10,1,24,7,2944,14.4,0.0,0.14,59.0,7.885,8537750.0,6255750.0,7.9350000000000005
2017-10-24 08:00:00,10,1,24,8,3205,14.9,0.0,0.63,59.0,7.0,9096250.0,6537750.0,7.84
2017-10-24 09:00:00,10,1,24,9,3353,16.1,0.0,0.76,58.0,7.23,9526250.0,7012750.0,7.73
2017-10-24 10:00:00,10,1,24,10,3412,16.2,0.0,1.84,54.0,5.475,10703500.0,7278000.0,7.57
2017-10-24 11:00:00,10,1,24,11,3393,17.4,0.0,1.69,50.0,5.66,11013250.0,7114500.0,7.57
2017-10-24 12:00:00,10,1,24,12,3206,16.6,0.0,0.92,54.0,5.145,11639750.0,6474250.0,7.485
2017-10-24 13:00:00,10,1,24,13,3325,17.0,0.0,0.8,55.0,7.220000000000001,9770750.0,7268250.0,7.725
2017-10-24 14:00:00,10,1,24,14,3362,16.5,0.0,0.73,55.0,8.0,9193250.0,7590750.0,8.065
2017-10-24 15:00:00,10,1,24,15,3377,15.7,0.0,0.28,63.0,5.33,8304000.0,7668000.0,9.535
2017-10-24 16:00:00,10,1,24,16,3498,15.7,0.0,0.2,63.0,8.885,7280000.0,7931750.0,10.17
2017-10-24 17:00:00,10,1,24,17,3621,15.3,0.0,0.06,62.0,6.15,6527750.0,7542000.0,10.84
2017-10-24 18:00:00,10,1,24,18,3565,15.0,0.0,0.0,65.0,7.995,6718250.0,7188750.0,9.7
2017-10-24 19:00:00,10,1,24,19,3434,14.9,0.0,0.0,66.0,8.86,7451000.0,6712250.0,9.44
2017-10-24 20:00:00,10,1,24,20,3294,13.7,0.0,0.0,74.0,6.725,7695750.0,6268250.0,9.11
2017-10-24 21:00:00,10,1,24,21,3134,14.7,0.0,0.0,66.0,6.404999999999999,7711750.0,5931750.0,8.24
2017-10-24 22:00:00,10,1,24,22,2989,13.9,0.0,0.0,72.0,5.34,7015750.0,6145000.0,7.98
2017-10-24 23:00:00,10,1,24,23,2785,14.3,0.0,0.0,70.0,5.51,6559750.0,5545500.0,7.795
2017-10-25 00:00:00,10,2,25,0,2565,13.9,0.0,0.0,73.0,6.23,7742250.0,5381750.0,7.545
2017-10-25 01:00:00,10,2,25,1,2436,13.8,0.0,0.0,71.0,5.89,9939000.0,5533250.0,6.17
2017-10-25 02:00:00,10,2,25,2,2410,13.6,0.0,0.0,72.0,5.949999999999999,10460000.0,5555500.0,6.115
2017-10-25 03:00:00,10,2,25,3,2437,13.2,0.0,0.0,76.0,6.01,10488750.0,5496500.0,6.295
2017-10-25 04:00:00,10,2,25,4,2467,13.3,0.0,0.0,77.0,6.015,10494250.0,5471750.0,6.645
2017-10-25 05:00:00,10,2,25,5,2562,12.8,0.0,0.0,79.0,6.01,10104000.0,5627000.0,7.609999999999999
2017-10-25 06:00:00,10,2,25,6,2792,12.5,0.0,0.0,83.0,7.505,8247000.0,5933250.0,7.83
2017-10-25 07:00:00,10,2,25,7,3076,12.3,0.5,0.02,86.0,7.08,8719250.0,6338750.0,7.734999999999999
2017-10-25 08:00:00,10,2,25,8,3363,12.0,1.0,0.25,94.0,7.005,8402250.0,6707750.0,7.795
2017-10-25 09:00:00,10,2,25,9,3553,12.3,0.0,0.42,90.0,7.945,8667500.0,7295750.0,8.11
2017-10-25 10:00:00,10,2,25,10,3567,12.4,0.5,0.23,92.0,7.055,9262500.0,7580250.0,7.95
2017-10-25 11:00:00,10,2,25,11,3545,13.1,1.0,0.49,88.0,8.15,9478500.0,7488250.0,8.0
2017-10-25 12:00:00,10,2,25,12,3386,13.4,0.5,0.47,89.0,6.715,10220250.0,6798250.0,6.635
2017-10-25 13:00:00,10,2,25,13,3540,13.5,0.5,0.33,92.0,7.95,8471750.0,7414250.0,7.745
2017-10-25 14:00:00,10,2,25,14,3564,13.1,1.5,0.35,94.0,8.815,8217500.0,7586000.0,8.059999999999999
2017-10-25 15:00:00,10,2,25,15,3557,13.1,1.0,0.28,94.0,8.195,7703250.0,7508000.0,9.42
2017-10-25 16:00:00,10,2,25,16,3641,13.6,0.0,0.18,90.0,9.9,7325750.0,7647250.0,10.9
2017-10-25 17:00:00,10,2,25,17,3709,13.9,0.0,0.06,82.0,11.5,6954250.0,7307250.0,13.485
2017-10-25 18:00:00,10,2,25,18,3646,13.2,0.0,0.0,90.0,10.065,7062250.0,7054250.0,10.219999999999999
2017-10-25 19:00:00,10,2,25,19,3511,12.6,3.0,0.0,96.0,10.33,7548500.0,6702250.0,9.7
2017-10-25 20:00:00,10,2,25,20,3364,12.3,0.0,0.0,99.0,10.95,7433500.0,6333750.0,9.67
2017-10-25 21:00:00,10,2,25,21,3204,12.5,0.0,0.0,94.0,7.35,7518250.0,6029000.0,7.97
2017-10-25 22:00:00,10,2,25,22,3041,12.1,0.0,0.0,94.0,7.745000000000001,7283000.0,6217250.0,7.925000000000001
2017-10-25 23:00:00,10,2,25,23,2823,11.3,0.0,0.0,99.0,7.045,6703000.0,5680500.0,7.71
2017-10-26 00:00:00,10,3,26,0,2583,11.7,0.0,0.0,94.0,6.605,7102250.0,5432250.0,7.609999999999999
2017-10-26 01:00:00,10,3,26,1,2447,11.7,0.0,0.0,93.0,6.09,8373250.0,5609500.0,7.605
2017-10-26 02:00:00,10,3,26,2,2412,10.5,0.0,0.0,97.0,6.575,8405250.0,5636000.0,7.609999999999999
2017-10-26 03:00:00,10,3,26,3,2429,11.7,0.0,0.0,87.0,7.199999999999999,8702250.0,5518250.0,7.545
2017-10-26 04:00:00,10,3,26,4,2463,11.7,0.0,0.0,87.0,6.8,8752750.0,5514750.0,7.635
2017-10-26 05:00:00,10,3,26,5,2577,10.7,0.0,0.0,94.0,6.54,8870750.0,5677500.0,7.710000000000001
2017-10-26 06:00:00,10,3,26,6,2786,11.5,0.0,0.0,93.0,8.495000000000001,8164500.0,5967750.0,7.855
2017-10-26 07:00:00,10,3,26,7,2960,11.3,0.0,0.18,98.0,7.1899999999999995,8665500.0,6244000.0,7.855
2017-10-26 08:00:00,10,3,26,8,3195,14.2,0.0,0.87,80.0,5.36,9580500.0,6455250.0,7.775
2017-10-26 09:00:00,10,3,26,9,3363,16.0,0.0,1.51,72.0,5.535,10620500.0,6910000.0,7.63
2017-10-26 10:00:00,10,3,26,10,3369,17.6,0.0,2.01,60.0,7.6,11802000.0,7169000.0,6.625
2017-10-26 11:00:00,10,3,26,11,3344,19.0,0.0,2.36,60.0,6.945,11970750.0,7071750.0,6.305
2017-10-26 12:00:00,10,3,26,12,3177,19.3,0.0,2.48,46.0,5.82,12600750.0,6479750.0,5.79
2017-10-26 13:00:00,10,3,26,13,3312,19.3,0.0,2.36,44.0,9.445,10668000.0,7086000.0,7.574999999999999
2017-10-26 14:00:00,10,3,26,14,3315,19.7,0.0,1.98,43.0,8.14,9126000.0,7211500.0,7.73
2017-10-26 15:00:00,10,3,26,15,3282,18.4,0.0,1.43,52.0,7.734999999999999,8276250.0,7237250.0,7.945
2017-10-26 16:00:00,10,3,26,16,3342,17.0,0.0,0.75,53.0,7.7,7551000.0,7447750.0,9.375
2017-10-26 17:00:00,10,3,26,17,3504,16.3,0.0,0.15,57.0,9.765,7011000.0,7119250.0,9.625
2017-10-26 18:00:00,10,3,26,18,3483,15.2,0.0,0.0,64.0,8.83,7376250.0,6763250.0,9.375
2017-10-26 19:00:00,10,3,26,19,3368,14.7,0.0,0.0,69.0,7.57,7989750.0,6490000.0,9.29
2017-10-26 20:00:00,10,3,26,20,3243,12.6,0.0,0.0,82.0,5.6,8084500.0,6187250.0,9.085
2017-10-26 21:00:00,10,3,26,21,3104,11.9,0.0,0.0,84.0,9.129999999999999,7910750.0,5888000.0,7.9350000000000005
2017-10-26 22:00:00,10,3,26,22,2984,11.3,0.0,0.0,90.0,4.359999999999999,7587000.0,6148250.0,7.92
2017-10-26 23:00:00,10,3,26,23,2789,11.6,0.0,0.0,89.0,4.72,6858000.0,5556500.0,7.715
2017-10-27 00:00:00,10,4,27,0,2567,11.4,0.0,0.0,90.0,6.045,6738250.0,5279500.0,7.07
2017-10-27 01:00:00,10,4,27,1,2441,11.4,0.0,0.0,88.0,6.04,7760750.0,5422500.0,7.54
2017-10-27 02:00:00,10,4,27,2,2424,10.8,0.0,0.0,91.0,6.05,7742750.0,5497000.0,7.26
2017-10-27 03:00:00,10,4,27,3,2438,11.1,0.0,0.0,90.0,11.0,7628500.0,5434750.0,7.535
2017-10-27 04:00:00,10,4,27,4,2470,10.8,0.0,0.0,88.0,11.0,8002250.0,5462250.0,7.615
2017-10-27 05:00:00,10,4,27,5,2583,11.0,0.0,0.0,85.0,6.955,8041500.0,5629500.0,7.78
2017-10-27 06:00:00,10,4,27,6,2790,9.8,0.0,0.0,90.0,6.279999999999999,7187500.0,5967250.0,8.25
2017-10-27 07:00:00,10,4,27,7,2977,10.9,0.0,0.17,86.0,7.15,7724250.0,6312000.0,8.510000000000002
2017-10-27 08:00:00,10,4,27,8,3195,13.3,0.0,0.85,75.0,8.559999999999999,9121750.0,6667250.0,7.97
2017-10-27 09:00:00,10,4,27,9,3353,15.1,0.0,1.48,69.0,8.395,10022750.0,7156250.0,7.725
2017-10-27 10:00:00,10,4,27,10,3361,16.9,0.0,2.0,63.0,10.33,11407000.0,7453750.0,7.32
2017-10-27 11:00:00,10,4,27,11,3352,18.4,0.0,2.32,57.0,7.42,11768000.0,7370750.0,6.765000000000001
2017-10-27 12:00:00,10,4,27,12,3191,19.3,0.0,2.38,56.0,6.445,12436500.0,6758000.0,5.8149999999999995
2017-10-27 13:00:00,10,4,27,13,3323,19.9,0.0,2.24,52.0,7.460000000000001,10337750.0,7293750.0,7.595000000000001
2017-10-27 14:00:00,10,4,27,14,3326,19.9,0.0,1.9,51.0,7.470000000000001,9327500.0,7499250.0,7.67
2017-10-27 15:00:00,10,4,27,15,3286,19.5,0.0,1.32,57.0,8.15,7878500.0,7449750.0,8.690000000000001
2017-10-27 16:00:00,10,4,27,16,3331,17.8,0.0,0.69,64.0,7.779999999999999,7198250.0,7624500.0,9.5
2017-10-27 17:00:00,10,4,27,17,3474,17.1,0.0,0.13,69.0,9.7,6404250.0,7404500.0,9.7
2017-10-27 18:00:00,10,4,27,18,3414,17.0,0.0,0.0,73.0,10.165,6784000.0,7008000.0,9.635
2017-10-27 19:00:00,10,4,27,19,3297,16.2,0.0,0.0,69.0,6.3100000000000005,7435500.0,6651750.0,9.05
2017-10-27 20:00:00,10,4,27,20,3162,15.9,0.0,0.0,65.0,8.385,7856500.0,6313500.0,8.89
2017-10-27 21:00:00,10,4,27,21,3015,14.5,0.0,0.0,74.0,6.74,7793000.0,6047750.0,7.805
2017-10-27 22:00:00,10,4,27,22,2904,14.8,0.0,0.0,83.0,4.3100000000000005,7868500.0,6104000.0,7.76
2017-10-27 23:00:00,10,4,27,23,2740,15.5,0.0,0.0,80.0,5.890000000000001,6866750.0,5488000.0,7.68
2017-10-28 00:00:00,10,5,28,0,2522,15.0,0.0,0.0,87.0,6.04,6843250.0,5410000.0,6.92
2017-10-28 01:00:00,10,5,28,1,2400,14.6,0.0,0.0,87.0,6.324999999999999,8295500.0,5480000.0,7.390000000000001
2017-10-28 02:00:00,10,5,28,2,2366,14.4,0.0,0.0,85.0,6.34,8787500.0,5453750.0,7.390000000000001
2017-10-28 03:00:00,10,5,28,3,2365,14.2,0.0,0.0,82.0,5.875,8880000.0,5407250.0,7.390000000000001
2017-10-28 04:00:00,10,5,28,4,2379,14.0,0.0,0.0,82.0,5.9350000000000005,8995500.0,5420500.0,7.39
2017-10-28 05:00:00,10,5,28,5,2417,14.2,0.0,0.0,78.0,5.65,9458750.0,5536750.0,7.5649999999999995
2017-10-28 06:00:00,10,5,28,6,2508,13.9,0.0,0.0,81.0,7.535,9605750.0,5699250.0,7.395
2017-10-28 07:00:00,10,5,28,7,2699,14.3,0.0,0.04,78.0,6.71,9395250.0,5880250.0,6.86
2017-10-28 08:00:00,10,5,28,8,2962,14.7,0.0,0.13,76.0,7.154999999999999,9008500.0,6211250.0,7.4350000000000005
2017-10-28 09:00:00,10,5,28,9,3121,14.9,0.0,0.14,74.0,7.74,8444250.0,6639000.0,7.71
2017-10-28 10:00:00,10,5,28,10,3142,15.4,0.0,0.31,72.0,7.71,8647000.0,6968250.0,7.78
2017-10-28 11:00:00,10,5,28,11,3116,15.9,0.0,0.55,72.0,7.695,8652500.0,7019250.0,7.78
2017-10-28 12:00:00,10,5,28,12,3063,15.9,0.0,0.71,73.0,9.145,8751500.0,6816000.0,7.609999999999999
2017-10-28 13:00:00,10,5,28,13,3081,16.0,0.0,0.48,75.0,9.9,8652750.0,7067250.0,7.779999999999999
2017-10-28 14:00:00,10,5,28,14,3088,15.9,0.0,0.45,76.0,8.17,8531000.0,7057500.0,8.025
2017-10-28 15:00:00,10,5,28,15,3109,14.5,0.5,0.18,89.0,9.754999999999999,8241500.0,7010250.0,8.415
2017-10-28 16:00:00,10,5,28,16,3226,14.0,0.5,0.11,92.0,9.21,8151250.0,6975250.0,8.89
2017-10-28 17:00:00,10,5,28,17,3313,13.7,0.0,0.01,92.0,12.36,7721500.0,6729250.0,9.66
2017-10-28 18:00:00,10,5,28,18,3293,13.6,1.0,0.0,97.0,9.425,7907500.0,6570750.0,9.425
2017-10-28 19:00:00,10,5,28,19,3225,13.6,1.5,0.0,99.0,6.715,8634000.0,6391250.0,8.52
2017-10-28 20:00:00,10,5,28,20,3114,13.5,1.5,0.0,99.0,5.345,8762500.0,6127250.0,7.87
2017-10-28 21:00:00,10,5,28,21,2940,13.4,1.0,0.0,100.0,7.195,8888000.0,5984500.0,7.574999999999999
2017-10-28 22:00:00,10,5,28,22,2775,13.6,0.5,0.0,100.0,7.1899999999999995,9156500.0,5960000.0,7.63
2017-10-28 23:00:00,10,5,28,23,2609,13.7,0.5,0.0,100.0,7.475,8020750.0,5429500.0,7.59
2017-10-29 00:00:00,10,6,29,0,2417,13.6,0.5,0.0,100.0,10.7,7086500.0,5205000.0,6.2
2017-10-29 01:00:00,10,6,29,1,2300,13.6,0.0,0.0,100.0,12.870000000000001,8584250.0,5285750.0,6.41
2017-10-29 02:00:00,10,6,29,2,2271,13.7,2.0,0.0,100.0,12.735,9309000.0,5345750.0,6.375
2017-10-29 03:00:00,10,6,29,3,2276,13.6,1.5,0.0,100.0,10.51,9237250.0,5361750.0,6.47
2017-10-29 04:00:00,10,6,29,4,2282,13.6,1.0,0.0,100.0,8.34,9344500.0,5357500.0,6.574999999999999
2017-10-29 05:00:00,10,6,29,5,2294,13.5,1.5,0.0,100.0,6.050000000000001,9712250.0,5437250.0,5.94
2017-10-29 06:00:00,10,6,29,6,2351,13.5,1.0,0.0,100.0,10.415,10189500.0,5562750.0,5.885
2017-10-29 07:00:00,10,6,29,7,2536,13.6,3.5,0.01,100.0,7.52,10602500.0,5692500.0,6.035
2017-10-29 08:00:00,10,6,29,8,2779,13.7,4.0,0.07,100.0,6.275,11373250.0,5899500.0,6.325
2017-10-29 09:00:00,10,6,29,9,2974,13.7,4.0,0.1,100.0,6.01,11371500.0,6264750.0,7.64
2017-10-29 10:00:00,10,6,29,10,3038,14.0,5.0,0.1,100.0,6.0600000000000005,11388250.0,6390750.0,7.595
2017-10-29 11:00:00,10,6,29,11,3047,14.1,11.0,0.15,100.0,6.96,11418250.0,6440750.0,7.53
2017-10-29 12:00:00,10,6,29,12,3046,14.5,5.5,0.16,100.0,6.1,11271000.0,6475000.0,7.45
2017-10-29 13:00:00,10,6,29,13,3014,14.7,7.0,0.12,100.0,6.03,11330750.0,6426500.0,7.445
2017-10-29 14:00:00,10,6,29,14,3006,14.8,4.0,0.13,100.0,6.03,11299000.0,6399250.0,7.42
2017-10-29 15:00:00,10,6,29,15,3041,14.8,6.0,0.05,100.0,6.03,10930750.0,6378750.0,7.515000000000001
2017-10-29 16:00:00,10,6,29,16,3113,14.9,8.0,0.03,100.0,6.04,9951000.0,6489250.0,7.83
2017-10-29 17:00:00,10,6,29,17,3250,15.0,0.0,0.02,100.0,8.465,9119500.0,6426250.0,8.89
2017-10-29 18:00:00,10,6,29,18,3262,14.9,13.5,0.0,100.0,7.615,9104000.0,6396750.0,8.89
2017-10-29 19:00:00,10,6,29,19,3196,14.9,10.0,0.0,100.0,8.295,9694000.0,6234750.0,8.440000000000001
2017-10-29 20:00:00,10,6,29,20,3081,15.7,15.0,0.0,100.0,8.11,9792250.0,6024500.0,7.83
2017-10-29 21:00:00,10,6,29,21,2900,15.8,2.0,0.0,100.0,7.29,10313750.0,5887500.0,7.61
2017-10-29 22:00:00,10,6,29,22,2719,15.3,0.0,0.0,100.0,6.025,9548000.0,5705000.0,7.65
2017-10-29 23:00:00,10,6,29,23,2530,15.1,0.0,0.0,100.0,6.305,8170000.0,5176250.0,7.71
2017-10-30 00:00:00,10,0,30,0,2360,16.2,0.0,0.0,100.0,5.74,8345000.0,5076000.0,7.58
2017-10-30 01:00:00,10,0,30,1,2263,15.8,0.0,0.0,100.0,5.345,9955250.0,5180250.0,7.45
2017-10-30 02:00:00,10,0,30,2,2246,15.3,0.0,0.0,100.0,5.8,10568750.0,5259250.0,7.455
2017-10-30 03:00:00,10,0,30,3,2272,15.2,0.0,0.0,100.0,6.06,10770250.0,5436500.0,7.465
2017-10-30 04:00:00,10,0,30,4,2305,14.8,0.0,0.0,76.0,6.06,10605250.0,5526250.0,7.615
2017-10-30 05:00:00,10,0,30,5,2418,16.4,0.0,0.0,61.0,6.06,10586750.0,5742000.0,7.77
2017-10-30 06:00:00,10,0,30,6,2603,16.7,0.0,0.0,57.0,7.43,9643000.0,6078750.0,7.795
2017-10-30 07:00:00,10,0,30,7,2814,16.8,0.0,0.16,56.0,8.415,9739250.0,6489500.0,7.890000000000001
2017-10-30 08:00:00,10,0,30,8,3079,17.7,0.0,0.87,52.0,7.48,10862000.0,6926250.0,7.885
2017-10-30 09:00:00,10,0,30,9,3266,18.4,0.0,1.53,48.0,27.134999999999998,11560250.0,7415750.0,7.945
2017-10-30 10:00:00,10,0,30,10,3290,18.8,0.0,2.01,47.0,7.31,12197750.0,7714500.0,7.68
2017-10-30 11:00:00,10,0,30,11,3291,18.7,0.0,2.33,40.0,10.66,12449000.0,7674000.0,7.66
2017-10-30 12:00:00,10,0,30,12,3130,18.2,0.0,2.45,36.0,28.665,13305000.0,7089500.0,7.56
2017-10-30 13:00:00,10,0,30,13,3260,17.7,0.0,2.32,35.0,28.625,12080500.0,7576250.0,7.665
2017-10-30 14:00:00,10,0,30,14,3267,17.0,0.0,1.95,35.0,47.5,10223500.0,7535000.0,7.720000000000001
2017-10-30 15:00:00,10,0,30,15,3255,16.1,0.0,1.41,33.0,29.06,8383500.0,7601000.0,8.239999999999998
2017-10-30 16:00:00,10,0,30,16,3380,15.1,0.0,0.73,34.0,27.990000000000002,7447000.0,7725750.0,9.684999999999999
2017-10-30 17:00:00,10,0,30,17,3577,14.4,0.0,0.13,34.0,25.495,6696000.0,7356500.0,9.7
2017-10-30 18:00:00,10,0,30,18,3560,13.2,0.0,0.0,43.0,6.545,6948500.0,7020250.0,9.61
2017-10-30 19:00:00,10,0,30,19,3461,12.3,0.0,0.0,47.0,7.62,7826000.0,6764500.0,9.395
2017-10-30 20:00:00,10,0,30,20,3342,11.8,0.0,0.0,49.0,7.94,8184000.0,6439250.0,8.59
2017-10-30 21:00:00,10,0,30,21,3202,11.6,0.0,0.0,49.0,6.02,8107500.0,6179500.0,7.970000000000001
2017-10-30 22:00:00,10,0,30,22,3058,11.4,0.0,0.0,49.0,6.4350000000000005,7541000.0,6588750.0,7.85
2017-10-30 23:00:00,10,0,30,23,2841,11.4,0.0,0.0,48.0,6.46,6626000.0,5946000.0,7.744999999999999
2017-10-31 00:00:00,10,1,31,0,2610,11.3,0.0,0.0,47.0,6.595000000000001,6635500.0,5282500.0,7.52
2017-10-31 01:00:00,10,1,31,1,2467,9.6,0.0,0.0,57.0,6.005,8063250.0,5342750.0,7.484999999999999
2017-10-31 02:00:00,10,1,31,2,2448,10.2,0.0,0.0,53.0,6.025,8394000.0,5399500.0,7.41
2017-10-31 03:00:00,10,1,31,3,2457,9.8,0.0,0.0,55.0,8.08,8190500.0,5389750.0,7.41
2017-10-31 04:00:00,10,1,31,4,2505,9.6,0.0,0.0,55.0,7.055,8168250.0,5413000.0,7.475
2017-10-31 05:00:00,10,1,31,5,2632,10.7,0.0,0.0,51.0,7.25,8478750.0,5637250.0,7.73
2017-10-31 06:00:00,10,1,31,6,2877,10.7,0.0,0.0,53.0,7.960000000000001,7889000.0,5973250.0,8.38
2017-10-31 07:00:00,10,1,31,7,3059,12.2,0.0,0.16,44.0,6.9350000000000005,8437750.0,6311750.0,8.675
2017-10-31 08:00:00,10,1,31,8,3286,13.4,0.0,0.56,48.0,7.0,9903750.0,6678500.0,8.925
2017-10-31 09:00:00,10,1,31,9,3438,13.9,0.0,0.7,46.0,9.415,10708500.0,7162250.0,8.465
2017-10-31 10:00:00,10,1,31,10,3441,14.9,0.0,0.98,51.0,7.985,11539500.0,7415750.0,7.785
2017-10-31 11:00:00,10,1,31,11,3399,15.6,0.0,1.31,44.0,8.2,11892250.0,7290250.0,7.71
2017-10-31 12:00:00,10,1,31,12,3230,16.2,0.0,1.03,44.0,7.404999999999999,12546250.0,6658250.0,7.57
2017-10-31 13:00:00,10,1,31,13,3363,16.3,0.0,0.85,40.0,5.905,11029750.0,7310500.0,7.83
2017-10-31 14:00:00,10,1,31,14,3349,16.2,0.0,0.91,50.0,6.79,9064750.0,7471000.0,7.93
2017-10-31 15:00:00,10,1,31,15,3329,15.2,0.0,0.68,59.0,9.149999999999999,7559750.0,7478750.0,8.725000000000001
2017-10-31 16:00:00,10,1,31,16,3437,15.2,0.0,0.25,57.0,10.235,6747750.0,7664500.0,9.82
2017-10-31 17:00:00,10,1,31,17,3612,12.8,0.0,0.08,67.0,13.48,6067000.0,7404500.0,9.82
2017-10-31 18:00:00,10,1,31,18,3587,11.8,0.0,0.0,74.0,9.745000000000001,6276750.0,7059000.0,9.76
2017-10-31 19:00:00,10,1,31,19,3482,11.4,0.0,0.0,72.0,22.09,6947500.0,6804500.0,9.455
2017-10-31 20:00:00,10,1,31,20,3356,11.0,0.0,0.0,77.0,8.915,7037000.0,6463500.0,9.09
2017-10-31 21:00:00,10,1,31,21,3204,12.0,0.0,0.0,70.0,8.905,6853500.0,6137500.0,8.77
2017-10-31 22:00:00,10,1,31,22,3045,11.5,0.0,0.0,77.0,8.175,6680500.0,6279250.0,8.385000000000002
2017-10-31 23:00:00,10,1,31,23,2828,11.4,0.0,0.0,77.0,7.34,6360500.0,5666750.0,7.76
